"X","Y","OCC","ELEV","GREEN","LIGHT","MNTEMPWQ","PRECDM","SLOPE","TREEDENS"
409762.371787142,5696534.9804136,1,126.646377563477,0.187918171286583,0.217948719859123,9.10000038146973,40,5.07151889801025,0.100000001490116
344962.509612422,5849035.1651082,1,478.440582275391,0.100118182599545,0.451219528913498,7.69999980926514,56,12.6787261962891,0.949999988079071
209185.170853203,5912247.99145784,1,195.391891479492,0.201163664460182,0.10126581788063,9.10000038146973,30,0.671606540679932,0.389999985694885
426362.05269384,5983735.57545942,1,371.070068359375,0.134999990463257,0.227848097681999,8,34,4.35361957550049,0.660000026226044
328067.403763547,5834189.95457205,1,207.729766845703,0.302727252244949,46.1686782836914,13.3999996185303,47,11.70166015625,0.159999996423721
245661.579297241,5749535.12331012,1,179.389434814453,0.11128181964159,0.600000023841858,9.19999980926514,39,3.84295105934143,0.740000009536743
252062.632267134,5993935.16490752,1,130.751968383789,0.265427261590958,0,12,27,6.98837232589722,0.360000014305115
329762.133440359,5762834.77087712,1,22.528112411499,0.216027244925499,27.2380962371826,12.1000003814697,42,0.506030559539795,0.119999997317791
236862.017181243,5941835.56814563,1,147.942764282227,0.332945466041565,0.105263158679008,11.6999998092651,30,0.292786866426468,0
445161.982692223,5898635.40811499,1,786.519897460938,0.0564999952912331,0,5.09999990463257,48,12.4211473464966,1
284000.160736069,5816000.52002769,1,94.7696228027344,0.205799996852875,4.49367094039917,13.3000001907349,33,1.23417639732361,0.0900000035762787
323062.420817826,5835235.71083911,1,181.644439697266,0.365727245807648,28.6341457366943,13.1999998092651,47,1.04958939552307,0.0799999982118607
216038.170994865,5875226.59751553,1,298.069946289062,0.336645483970642,0.115384615957737,8.39999961853027,33,1.33981788158417,0.0799999982118607
335761.845057303,5788735.24422549,1,2.75738453865051,0.118254542350769,59.4705924987793,12.3000001907349,43,0.116442836821079,0.330000013113022
347862.594625719,5837835.05267027,1,197.078491210938,0.199427261948586,2.16455698013306,11.1999998092651,49,5.97247982025146,0.540000021457672
351616.931102097,5830401.09616603,1,157.558029174805,0.198027268052101,1.17073178291321,11.3000001907349,50,7.85589981079102,0.159999996423721
410662.161889151,5931235.22610501,1,227.010848999023,0.326672732830048,0.317073196172714,8.89999961853027,37,2.35869431495667,0.170000001788139
330362.463049731,5834434.88953436,1,199.46257019043,0.307563662528992,49.5555572509766,13.1000003814697,48,4.7732400894165,0.200000002980232
256761.713983507,5746035.1947251,1,94.7046356201172,0.145272731781006,4.22666645050049,11.3000001907349,37,6.24109029769897,0.560000002384186
320694.095173646,5832372.76718324,1,147.094833374023,0.223645463585854,60.294116973877,13.5,44,0.885329782962799,0.0199999995529652
257551.309595548,5899200.27900786,1,360.000885009766,0.218727290630341,3.89024376869202,8.10000038146973,34,2.8746132850647,0.109999999403954
266691.920576557,6021207.6343894,1,79.8075561523438,0.202081814408302,0,12.5,23,0.00322879524901509,0.300000011920929
329061.811852559,5835335.06064613,1,207.729766845703,0.300754576921463,30.4880924224854,13.3000001907349,47,5.1268048286438,0.209999993443489
159257.062781405,5853637.27234267,1,333.552124023438,0.339918166399002,0.155844151973724,8.30000019073486,30,0.794591248035431,0.0500000007450581
323868.78381912,5832782.86982036,1,140.482894897461,0.33720001578331,55.2873573303223,13.6000003814697,45,0.932307481765747,0
405809.650551645,5879349.60514956,1,246.359786987305,0.0841272622346878,0.352941155433655,7.69999980926514,39,9.56677436828613,0.0700000002980232
347661.905066553,5798735.49523935,1,143.766983032227,0.10770907998085,39.2073173522949,11.5,51,8.89203548431396,0.300000011920929
549862.373525211,5800135.47030132,1,32.2034339904785,0.263290882110596,0.229885056614876,15.3999996185303,33,0.473148167133331,0
255661.934295233,5925235.89488102,1,255.576538085938,0.160536348819733,53.9024429321289,9.10000038146973,30,2.20901250839233,0.0399999991059303
207614.158226736,5924477.56546894,1,207.10725402832,0.393327265977859,0.109589040279388,11.1999998092651,31,1.32245361804962,0.439999997615814
320762.430167059,5834435.7964058,1,181.666885375977,0.263827264308929,51.4367828369141,13.3000001907349,45,1.40613901615143,0.150000005960464
235762.289127655,5927335.22788916,1,191.892761230469,0.373418152332306,0,11.3999996185303,31,0.772241532802582,0.0399999991059303
314790.014507834,5839544.45960648,1,250.711975097656,0.327172726392746,34.3218421936035,10.8000001907349,45,1.34834086894989,0.119999997317791
378450.035420822,5759858.010972,1,21.1906585693359,0.093418188393116,4.419753074646,10.1999998092651,46,2.82165050506592,0.829999983310699
203862.117466527,5743498.70480789,1,244.045135498047,0.223563626408577,0.303797483444214,8.19999980926514,41,0.221660867333412,0.409999996423721
539062.049035744,6010435.43095475,1,784.561950683594,0.082918182015419,0,6,44,11.9736480712891,0.829999983310699
167715.794136701,5937213.16490919,1,243.52815246582,0.205390885472298,0.442857146263123,8,29,1.94174063205719,0.340000003576279
357554.337628998,5839070.54085662,1,228.008865356445,0.190318167209625,0.688311696052551,11.1000003814697,51,5.99826955795288,0.150000005960464
298820.626204006,5812086.69775155,1,49.4488639831543,0.238481819629669,21.8433742523193,13.6000003814697,33,0.786270499229431,0.140000000596046
288561.826787635,5952935.34669561,1,132.571563720703,0.31913635134697,0.211764723062515,11.6999998092651,28,0.473702877759933,0
349800.033314353,5800200.25944004,1,154.009872436523,0.150654539465904,34.3250007629395,11.3999996185303,52,10.5247688293457,0.860000014305115
243380.353912812,5847732.07902635,1,658.121276855469,0.0633181855082512,0.112499997019768,6.30000019073486,48,2.34695386886597,0.850000023841858
250961.49105988,5742634.85828978,1,72.252082824707,0.0651727393269539,0.0909090936183929,10.1999998092651,36,10.9749622344971,0
359887.010738224,5840324.48077888,1,257.324127197266,0.135909095406532,0.246753230690956,10.5,54,10.9865808486938,0.509999990463257
215818.359764985,5900839.74713654,1,208.345031738281,0.253827303647995,0,9,30,1.7919499874115,0.28999999165535
367504.596307546,5913990.96881466,1,444.149932861328,0.224136352539062,0.111111104488373,7.90000009536743,34,5.55218029022217,0.180000007152557
216016.094946447,5904059.55665851,1,197.243774414062,0.36740905046463,0.129870131611824,9.19999980926514,29,1.63613045215607,0.159999996423721
199343.350752088,5810176.63372352,1,201.176788330078,0.338227301836014,0.102564103901386,10.6000003814697,33,0.57842093706131,0.100000001490116
329761.950284745,5831435.33177684,1,138.945953369141,0.177863612771034,59.6385536193848,13.6000003814697,47,1.19200229644775,0.0700000002980232
175598.562787089,5750982.48830215,1,180.069442749023,0.302227258682251,0.207792207598686,9.39999961853027,38,2.58799481391907,0.159999996423721
373041.479263486,5727890.03365141,1,3.75151109695435,0.287054538726807,17.0519485473633,10.6999998092651,38,0.474283993244171,0.209999993443489
332161.64409234,5760835.48231355,1,40.0575523376465,0.128245458006859,4.79069805145264,10.5,46,3.72310495376587,0.340000003576279
125536.105596688,5879082.29076956,1,342.664855957031,0.206509068608284,0,8,33,7.44951868057251,0.490000009536743
321121.212182981,5827933.62680102,1,119.390228271484,0.195045456290245,62.3493957519531,13.6999998092651,44,1.88907527923584,0.0299999993294477
363162.616456898,5875235.15061086,1,231.774871826172,0.352472722530365,0,9.10000038146973,37,2.67442440986633,0.100000001490116
405197.058450157,5946982.88564369,1,193.163024902344,0.195572718977928,0,9,35,0.595288217067719,0.400000005960464
239162.587399005,5924535.2053059,1,215.351791381836,0.267536371946335,0,9.19999980926514,31,2.04142618179321,0.219999998807907
246710.806240988,5739110.07959314,1,56.7093505859375,0.140399992465973,1.1973682641983,10.3999996185303,34,7.31091022491455,0.209999993443489
209935.700715827,5871524.35132963,1,303.923034667969,0.261672735214233,0.100000001490116,8.19999980926514,34,2.09858202934265,0.360000014305115
405462.358931107,5879934.88415651,1,246.359786987305,0.0841272622346878,0.352941155433655,7.69999980926514,39,9.56677436828613,0.0700000002980232
319262.016645791,5921635.38565442,1,161.942428588867,0.24790908396244,0,9.19999980926514,32,1.49026763439178,0.419999986886978
327162.151337019,5834834.94570222,1,160.032501220703,0.353690892457962,47.235294342041,13.5,47,0.87289971113205,0.159999996423721
533460.644861649,5771540.15290738,1,2.6554012298584,0.148227259516716,0.329545468091965,15.1999998092651,35,0.162789598107338,0.310000002384186
562862.122307457,5835835.03117452,1,109.658081054688,0.102699995040894,0.200000002980232,15.1999998092651,47,4.1818060874939,0.920000016689301
-1694.76702308794,5809319.44261726,1,58.4803352355957,0.159772723913193,0.109756097197533,10,24,0.139014333486557,0.46000000834465
406170.647363728,5951193.93236255,1,172.51579284668,0.292554557323456,5.25287342071533,9.10000038146973,34,0.626236259937286,0.439999997615814
467295.114732858,5766080.73550836,1,91.5026702880859,0.350390911102295,2.89743590354919,12.6000003814697,39,0.559188902378082,0.150000005960464
329762.538858509,5917035.72673656,1,136.010879516602,0.323945462703705,0.125,9.39999961853027,31,1.93850648403168,0.180000007152557
148455.060544857,5929286.0821852,1,168.304443359375,0.325736403465271,0.13157893717289,9.39999961853027,25,3.93873000144958,0
329962.205887606,6005235.86080335,1,95.4428634643555,0.265281826257706,0,12.1999998092651,28,0.0754015073180199,0.0399999991059303
543662.365764276,5803734.75660982,1,54.9549255371094,0.198327258229256,0.31395348906517,15.3000001907349,36,0.665225207805634,0.330000013113022
324962.531153381,6005235.00514782,1,94.9373626708984,0.256172746419907,0.103448279201984,12.1999998092651,28,0.158468514680862,0.0500000007450581
331312.000254839,5840684.40568625,1,181.75260925293,0.301872760057449,6.63855409622192,13.3000001907349,46,1.22575294971466,0.150000005960464
371881.636298829,5828358.23854487,1,140.595474243164,0.108445450663567,4.0625,11.1000003814697,56,3.44567584991455,0.680000007152557
381887.336403773,5970443.56201478,1,153.434875488281,0.2470363676548,0,9.39999961853027,31,4.06472206115723,0.0700000002980232
266430.002446549,5765510.48054076,1,36.4788475036621,0.316672712564468,21.481481552124,11.6999998092651,37,0.802550196647644,0.0399999991059303
279359.625729589,5928331.05182797,1,148.55908203125,0.370918154716492,0.269230782985687,9.39999961853027,34,0.657124519348145,0.0299999993294477
490405.574462382,5765150.25388136,1,129.397384643555,0.121281817555428,0.174418598413467,14.1999998092651,44,4.15557670593262,0.75
349361.887479493,5800934.80427288,1,154.009872436523,0.150654539465904,34.3250007629395,11.3999996185303,52,10.5247688293457,0.860000014305115
353910.931737784,5829810.39796486,1,280.492858886719,0.155745461583138,2.05128216743469,10.8999996185303,55,19.9368286132812,0.219999998807907
302532.413440002,5944246.6472847,1,131.8408203125,0.331890881061554,0.320987671613693,9.69999980926514,31,0.758164703845978,0.0500000007450581
49916.0187848511,5842128.44025268,1,335.2939453125,0.292045474052429,0,8.5,27,4.54287719726562,0.0700000002980232
125612.654550724,5877883.21489359,1,294.129760742188,0.286827266216278,0.141025647521019,8.5,31,2.94961285591125,0.109999999403954
214455.45497662,5956074.92213722,1,131.303634643555,0.346981793642044,0,11.8000001907349,27,0.62352192401886,0
341975.450213773,5836519.45752234,1,146.087936401367,0.209772735834122,2.27848100662231,13.6000003814697,46,3.92509174346924,0.300000011920929
561812.774034838,5835783.79125738,1,139.467895507812,0.0976636335253716,0.102272726595402,15.1000003814697,47,3.10526609420776,0.75
359766.728217721,5916706.58988686,1,472.503723144531,0.241563618183136,0,6.59999990463257,35,5.15997648239136,0.280000001192093
376719.816475324,5726859.79773831,1,13.8514461517334,0.177045479416847,23.4874992370605,10,38,1.09855353832245,0.170000001788139
258362.476380432,5858335.70243814,1,709.458068847656,0.0938545539975166,0.120481930673122,6.09999990463257,49,0.88325697183609,0.970000028610229
319461.682092993,5740135.36864465,1,50.4879875183105,0.290745466947556,0.226190477609634,10.5,43,9.72335815429688,0.439999997615814
402993.740970009,5946000.81683053,1,187.173934936523,0.318127274513245,0,9.10000038146973,34,0.863398134708405,0.119999997317791
518847.692076489,5755022.33189982,1,13.6279830932617,0.181945458054543,0.107142858207226,15.1000003814697,36,0.933567881584167,0.280000001192093
317662.161411132,5836435.24375247,1,193.858276367188,0.153881818056107,59.4166717529297,13.1000003814697,44,1.45403265953064,0.119999997317791
173466.954716416,5702824.39570148,1,95.8103256225586,0,0.111111104488373,9.39999961853027,44,4.55280351638794,0
372378.567273698,5728267.98281479,1,2.66583108901978,0.363790899515152,25.8987331390381,10.6999998092651,38,0.138331100344658,0.159999996423721
434961.970912305,6007735.52818935,1,135.905380249023,0.30784547328949,0.113924048841,9.5,31,0.0888404846191406,0.00999999977648258
504461.949224063,5740335.35673009,1,1.78161299228668,0.0923727229237556,0.101123593747616,15,37,0.173722639679909,0.0799999982118607
339662.130104843,5834035.21630616,1,101.016815185547,0.232627257704735,11.0240964889526,13.8999996185303,45,3.68910121917725,0.259999990463257
322861.717352446,5843934.78026889,1,229.414733886719,0.341372728347778,3.01250004768372,10.8999996185303,47,1.10210847854614,0.150000005960464
342361.939302829,5992535.51200609,1,102.447929382324,0.265300005674362,0,12.1999998092651,29,0.169734209775925,0.0500000007450581
184313.739699016,5941160.43796952,1,165.540939331055,0.334463655948639,0.263157874345779,11.3999996185303,28,0.451442182064056,0.00999999977648258
193926.418819619,5729815.29593907,1,148.38232421875,-0.0157272759824991,0.116883113980293,9.10000038146973,43,9.67305660247803,0.850000023841858
255488.745140407,5844212.59245982,1,643.542358398438,0.0833545550704002,0,6.40000009536743,52,6.46054124832153,0.970000028610229
249462.467850322,5997535.50517137,1,109.329612731934,0.226590886712074,0,12.1999998092651,26,1.37784457206726,0.180000007152557
214756.345924742,5730174.0940914,1,159.99382019043,0.0447727292776108,0,8.69999980926514,43,2.57817363739014,0.939999997615814
317462.523810837,5931935.57791782,1,214.27424621582,0.124300003051758,0.121951214969158,9,32,1.41171681880951,0.639999985694885
321362.715864417,5926431.5068667,1,205.464721679688,0.313645452260971,0,9,32,2.75823640823364,0.209999993443489
29306.1783696003,5737536.69594941,1,54.8401412963867,0.0755363628268242,25.4358978271484,10.1999998092651,27,3.49341607093811,0.330000013113022
323961.797053215,5835134.98233284,1,181.644439697266,0.365727245807648,28.6341457366943,13.1999998092651,47,1.04958939552307,0.0799999982118607
341561.927780304,5994935.73477409,1,100.771705627441,0.228154554963112,0,12.1000003814697,29,0.147854343056679,0.259999990463257
360515.027185618,5852073.97509672,1,323.004974365234,0.0750545337796211,0.137500002980232,8.69999980926514,49,5.24125289916992,0.839999973773956
330312.022055585,5834384.34657621,1,199.46257019043,0.307563662528992,49.5555572509766,13.1000003814697,48,4.7732400894165,0.200000002980232
198543.516241343,5952476.25451575,1,237.88346862793,0.278718173503876,0.144736841320992,11.3000001907349,29,2.28945851325989,0.0599999986588955
290962.231825644,5948635.42172975,1,141.565399169922,0.364036381244659,0.190476194024086,9.5,29,0.496698588132858,0.0299999993294477
181836.793168649,5704655.27926526,1,142.954071044922,0.0380818247795105,0.117647066712379,9.10000038146973,48,11.312593460083,0.889999985694885
502962.709772806,5756934.53784416,1,58.1904106140137,0.121418192982674,0,14.6999998092651,39,1.00616633892059,0.689999997615814
332161.765707215,5838235.76707647,1,169.803955078125,0.294900000095367,36.2048187255859,13.3000001907349,46,0.551446616649628,0.180000007152557
206654.406980213,5922212.36262398,1,268.125610351562,0.141418173909187,0,8.80000019073486,32,3.8680431842804,0.490000009536743
489048.886409165,5939050.90724505,1,259.604278564453,0.143927276134491,0.788235306739807,8.30000019073486,49,7.4776029586792,0.239999994635582
187172.991376029,5957981.65986821,1,242.350006103516,0.315009087324142,0.105263158679008,9.19999980926514,27,2.32473587989807,0.00999999977648258
319562.25775614,5834035.60675955,1,181.666885375977,0.194518193602562,58.2298812866211,13.3000001907349,44,0.890608727931976,0.189999997615814
372848.675051224,5888750.75405542,1,487.36962890625,0.200690925121307,0.369047611951828,8.19999980926514,35,15.3991289138794,0.259999990463257
257611.868810801,5857984.51141638,1,735.69677734375,0.108818180859089,0,6,48,1.3382556438446,0.769999980926514
342686.735578583,5915255.77747751,1,142.516647338867,0.323272734880447,1.49367094039917,9.30000019073486,30,0.544481337070465,0.109999999403954
134969.495682369,5947601.83779091,1,135.320785522461,0.348963618278503,0,11.6000003814697,24,0.399062186479568,0
328962.039096421,5834735.77522819,1,207.729766845703,0.302727252244949,46.1686782836914,13.3999996185303,47,11.70166015625,0.159999996423721
261848.671873425,5826450.97365846,1,359.074798583984,0.187227264046669,0.121951214969158,10.5,42,9.57494258880615,0
463662.25691957,5763735.08701691,1,126.303619384766,0.139109089970589,21.1025657653809,12.3000001907349,41,4.23231792449951,0.0599999986588955
296761.88790734,5949735.87793681,1,174.098190307617,0.288954555988312,0.270588248968124,9.39999961853027,31,1.45502364635468,0.00999999977648258
408161.848779712,5948734.72965202,1,172.109161376953,0.395381808280945,0.214285716414452,9.10000038146973,35,0.687374234199524,0.219999998807907
270662.334113955,5921534.8938155,1,197.564788818359,0.207154527306557,0.222222208976746,9.30000019073486,33,2.48088884353638,0.230000004172325
415948.72929433,5941950.47711608,1,187.988906860352,0.421236395835876,0,8.89999961853027,37,1.11630356311798,0.170000001788139
414462.035803575,5716535.30611943,1,27.9626064300537,0.259263634681702,0.119047619402409,9.5,37,0.997483134269714,0.209999993443489
325248.62890908,5751050.84401719,1,189.379058837891,0.150736346840858,5.05747127532959,10,48,4.12255430221558,0.709999978542328
242648.901545087,5881150.88895422,1,234.054046630859,0.276436358690262,0.382716029882431,10.8000001907349,30,6.89933919906616,0.0700000002980232
411162.282968321,5891135.69986052,1,301.424194335938,0.285890907049179,0,8.39999961853027,39,7.79030275344849,0.270000010728836
311362.36844523,5828534.83607833,1,117.35814666748,0.215081796050072,61.060245513916,13.6999998092651,39,1.95438551902771,0.340000003576279
265161.757258467,5756235.33262538,1,58.4757766723633,0.158945456147194,21.8734188079834,11.6000003814697,38,1.84099149703979,0.129999995231628
575120.14571072,5829657.98234896,1,61.871036529541,0.116454534232616,0,15.8000001907349,45,4.14229774475098,0.430000007152557
256121.355314759,5921947.33797701,1,305.955413818359,0.167172729969025,9.21951198577881,8.60000038146973,31,4.22731113433838,0.600000023841858
455662.235211021,6019735.29235292,1,129.834075927734,0.253890872001648,0,9.30000019073486,30,0.825784146785736,0.25
329061.900168592,5823935.50593671,1,112.218063354492,0.117327280342579,61.9493637084961,16,47,4.03834962844849,0.0799999982118607
353662.270821395,5768734.90030218,1,4.07861709594727,0.14853635430336,4.14457845687866,12.1999998092651,42,0.187855884432793,0.389999985694885
403052.268125748,5947074.32667442,1,181.43586730957,0.22672726213932,0.228915676474571,9,35,0.828628242015839,0.569999992847443
315662.215269442,5840735.12749894,1,245.209197998047,0.237990945577621,20.5057468414307,10.8999996185303,45,1.25806868076324,0.0399999991059303
384648.581002361,5869851.00821898,1,292.066192626953,0.246027275919914,0,8.69999980926514,39,4.6673412322998,0.0900000035762787
483949.266521159,5950350.78039346,1,350.731506347656,0.223418191075325,0,8,46,23.834114074707,0.790000021457672
279561.991795975,5830335.26498679,1,150.923675537109,0.142172709107399,1.46913588047028,13,33,6.71771669387817,0.670000016689301
361970.023926203,5857749.4655125,1,229.78694152832,0.225899994373322,0.311688303947449,10.8000001907349,46,3.25965237617493,0.0900000035762787
405762.540275602,5702834.68730267,1,19.8319053649902,0.274190902709961,0,9.69999980926514,34,0.574294209480286,0.300000011920929
206103.790553796,5910249.65976214,1,205.466796875,0.21395455300808,0,9,30,1.51392233371735,0.449999988079071
464086.078766199,5760285.0009245,1,200.551727294922,0.121236369013786,0.551282107830048,9.89999961853027,48,7.63042736053467,0.740000009536743
410662.226395687,5915235.54195749,1,297.742767333984,0.162609085440636,0.0930232554674149,8.30000019073486,39,3.12623286247253,0.170000001788139
403862.485271525,5999134.82010892,1,141.70051574707,0.402000039815903,0.469135791063309,9.80000019073486,31,0.350267052650452,0
176889.736785188,5754653.55245275,1,164.796447753906,0.294727265834808,0,9.30000019073486,37,1.01569855213165,0.300000011920929
377661.771520373,5752834.77826302,1,68.9704360961914,0.123809099197388,0.585365891456604,9.89999961853027,46,4.94943046569824,0.850000023841858
331062.125390484,5841135.11160366,1,184.523193359375,0.299200028181076,4.69879531860352,13.3000001907349,46,2.81142234802246,0.150000005960464
282760.833313836,5933553.3410586,1,156.904174804688,0.330063611268997,0,9.5,32,0.200235247612,0.109999999403954
-18321.8865463041,5785303.9029002,1,51.695499420166,0.182172730565071,0,9.69999980926514,25,0.422892361879349,0.129999995231628
134969.643305948,5941181.81660486,1,138.401794433594,0.343890875577927,0.123287677764893,11.5,24,0.0758069008588791,0
543262.753558243,5803135.50180506,1,54.9549255371094,0.198327258229256,0.31395348906517,15.3000001907349,36,0.665225207805634,0.330000013113022
333380.356933509,5835709.45574983,1,140.006042480469,0.294936329126358,52.9634132385254,13.3999996185303,46,2.70569086074829,0.25
149385.41982802,5717673.78931693,1,77.5571365356445,0.119854561984539,1.3720930814743,9.60000038146973,36,6.80351877212524,0.860000014305115
261748.904736308,5826451.42883876,1,359.074798583984,0.187227264046669,0.121951214969158,10.5,42,9.57494258880615,0
294599.802141003,5840600.19371172,1,346.590789794922,0.208990916609764,7.50000047683716,9.89999961853027,47,7.90929269790649,0.170000001788139
328262.303660195,5824135.37503745,1,112.218063354492,0.163809090852737,61.5925941467285,13.6999998092651,47,2.3081738948822,0.100000001490116
334161.978088006,5827734.97951501,1,96.7513656616211,0.164109095931053,55.9382705688477,13.6999998092651,48,4.15447807312012,0.150000005960464
261548.928368401,5826651.13807177,1,359.074798583984,0.187227264046669,0.121951214969158,10.5,42,9.57494258880615,0
207949.834516655,5912771.18614192,1,204.987701416016,0.334672719240189,0.256410241127014,9.10000038146973,30,0.621293604373932,0.0500000007450581
446949.11864282,5980150.70885218,1,157.305892944336,0.322900027036667,0.415584415197372,9,35,0.153096958994865,0.140000000596046
199829.256036137,5821335.512802,1,318.152038574219,0.114100001752377,0.341772168874741,9.80000019073486,37,4.25714588165283,0.610000014305115
54903.8872398653,5858269.4496863,1,216.986038208008,0.386127263307571,0,8.89999961853027,26,1.61112749576569,0.150000005960464
319662.064816448,5930235.16092575,1,204.975814819336,0.151027262210846,0.109756097197533,9,31,1.62921977043152,0.639999985694885
335462.328476396,5939535.01489802,1,131.554092407227,0.285581797361374,0.107142858207226,9.39999961853027,29,0.407534897327423,0.100000001490116
152582.738923369,5793147.57804585,1,172.029861450195,0.344136357307434,0.156626507639885,9.30000019073486,34,0.556076049804688,0
357862.245850097,5821435.11434554,1,96.2048492431641,0.167827263474464,22.6941184997559,11.6000003814697,51,10.3896236419678,0.259999990463257
252961.536395191,5799646.97964228,1,151.974807739258,0.193027302622795,0.211764723062515,10.6999998092651,40,4.07466840744019,0.430000007152557
286000.118175263,5815999.45179394,1,84.5298919677734,0.157009080052376,13.0897436141968,13.3999996185303,32,0.772964239120483,0.0599999986588955
462864.696224662,5721890.04197533,1,10.8015184402466,0.141318187117577,1.20000004768372,11.3000001907349,41,0.357186496257782,0.610000014305115
341562.312459277,5948035.60096162,1,113.25252532959,0.251300007104874,0.696202516555786,9.60000038146973,29,0.44599324464798,0.300000011920929
372109.711198251,5727809.70019549,1,2.66583108901978,0.22052726149559,28.4810123443604,10.6999998092651,38,0.644159853458405,0.209999993443489
382849.369037351,5870350.9153002,1,288.493408203125,0.218299999833107,0.108433745801449,8.5,39,7.63825416564941,0.5
328109.559602208,5832925.32280663,1,194.2626953125,0.186936378479004,51.8674697875977,13.5,47,6.40366649627686,0.119999997317791
347760.63136277,5873725.62921995,1,223.459213256836,0.279300004243851,0.228915676474571,8.80000019073486,41,5.30497312545776,0.170000001788139
527262.141787687,5793135.36731043,1,26.5510177612305,0.234445437788963,0,15.3000001907349,37,0.371464788913727,0.409999996423721
267162.213483519,5921035.75558009,1,193.354309082031,0.31326362490654,0.707317113876343,9.39999961853027,32,3.06703233718872,0.219999998807907
358861.89056385,5796134.78232494,1,140.051177978516,0.140763655304909,5.78048849105835,11.5,52,9.04800319671631,0.680000007152557
403042.998502264,5946073.48824839,1,188.650527954102,0.219836369156837,0,9.10000038146973,35,0.827119886875153,0.540000021457672
336511.434712799,5825188.73752404,1,73.2076873779297,0.135563626885414,57.0121955871582,13.8000001907349,48,5.51564359664917,0.479999989271164
401262.502809176,5994335.48301577,1,133.314529418945,0.413581818342209,0.629629611968994,9.69999980926514,31,0.379148066043854,0.0199999995529652
257795.720162763,5902983.28696514,1,355.251953125,0.269545465707779,1.22619044780731,8.19999980926514,34,4.03159523010254,0.209999993443489
340462.269980113,5818634.73793624,1,42.4311447143555,0.156272739171982,50.1585350036621,13.8999996185303,49,2.98804044723511,0.140000000596046
175819.273068002,5704599.94086911,1,153.964019775391,-0.0164636317640543,0,9.10000038146973,47,4.02427291870117,0.610000014305115
356062.333416398,5836639.63341578,1,154.036956787109,0.209072723984718,1.06410264968872,11.3999996185303,49,10.9692859649658,0.400000005960464
275861.698428665,5877735.3201484,1,503.267517089844,0.199109077453613,6.12345695495605,7.40000009536743,42,1.86495983600616,0.379999995231628
403150.426235528,5949951.14708349,1,178.732666015625,0.233672708272934,0.120481930673122,9,34,2.20232629776001,0.349999994039536
447149.320402404,5979851.31902809,1,157.047866821289,0.347709089517593,0.818181812763214,9,35,0.118421770632267,0.0399999991059303
268362.380042068,5936735.51512187,1,168.699462890625,0.16933636367321,0.238095238804817,9.39999961853027,29,0.989476263523102,0.759999990463257
210349.879749088,5812321.07992746,1,306.835479736328,0.144718170166016,0.138888880610466,9.80000019073486,39,3.81010317802429,0.870000004768372
